Gene1	Gene2	corVal	pValue
g12	g60	-0.0850413947569155	0.192016006641854
g38	g59	-0.0853367681891244	0.190471230305168
g59	g38	-0.0853367681891245	0.190471230305167
g7	g26	-0.0853383486718577	0.190462989051892
g26	g7	-0.0853383486718577	0.190462989051892
g9	g15	-0.0855263123803993	0.189484732519984
g15	g9	-0.0855263123803994	0.189484732519984
g44	g40	-0.0858159375972426	0.187984589113791
g40	g44	-0.0858159375972426	0.187984589113791
g53	g57	-0.0858593305701357	0.187760582948885
g57	g53	-0.0858593305701358	0.187760582948885
g55	g35	-0.0859455215870181	0.187316222484713
g35	g55	-0.0859455215870181	0.187316222484713
g42	g41	-0.0860448581783295	0.186805047164971
g41	g42	-0.0860448581783295	0.186805047164971
g29	g14	-0.0861990326633755	0.186013710825158
g14	g29	-0.0861990326633756	0.186013710825157
g55	g46	-0.0863281060211879	0.185353107561043
g46	g55	-0.086328106021188	0.185353107561043
g37	g14	-0.086500757297267	0.184472168222466
g14	g37	-0.0865007572972671	0.184472168222466
g23	g31	-0.086679826792469	0.183561737556535
g31	g23	-0.086679826792469	0.183561737556535
g18	g24	-0.0868053285700502	0.182925631591828
g24	g18	-0.0868053285700503	0.182925631591828
g4	g8	-0.0869305573004563	0.182292529111655
g8	g4	-0.0869305573004563	0.182292529111655
g57	g48	-0.0873107406889713	0.18038037867152
g48	g57	-0.0873107406889714	0.18038037867152
g26	g37	-0.0874563602658073	0.179651912655452
g37	g26	-0.0874563602658073	0.179651912655452
g11	g16	-0.0874652429060936	0.179607547410165
g16	g11	-0.0874652429060937	0.179607547410165
g62	g12	-0.0875033636154739	0.179417241549334
g12	g62	-0.087503363615474	0.179417241549334
g60	g23	-0.0877757838020924	0.178061601706902
g23	g60	-0.0877757838020925	0.178061601706902
g4	g37	-0.0878972728443836	0.177459486262315
g37	g4	-0.0878972728443836	0.177459486262315
g15	g8	-0.0881825932500155	0.176051327532017
g8	g15	-0.0881825932500158	0.176051327532016
g57	g30	-0.0884751636073783	0.174616001614048
g30	g57	-0.0884751636073783	0.174616001614048
g35	g64	-0.0886896070926692	0.173569485494549
g64	g35	-0.0886896070926692	0.173569485494549
g34	g27	-0.088691595312445	0.173559804521765
g27	g34	-0.088691595312445	0.173559804521765
g55	g60	-0.0887128724033317	0.173456227927559
g60	g55	-0.0887128724033317	0.173456227927559
g24	g64	-0.0887397320857123	0.17332554090173
g64	g24	-0.0887397320857123	0.173325540901729
g29	g20	-0.0887513587778951	0.17326899337512
g20	g29	-0.0887513587778952	0.17326899337512
g8	g26	-0.0890685297078201	0.171731682438904
g26	g8	-0.0890685297078201	0.171731682438904
g5	g48	-0.089446739676168	0.169911804900059
g48	g5	-0.0894467396761681	0.169911804900059
g30	g24	-0.0895854913559781	0.169247771116717
g24	g30	-0.0895854913559781	0.169247771116717
g9	g43	-0.0897502813662069	0.16846163858678
g43	g9	-0.0897502813662069	0.16846163858678
g17	g10	-0.0900222573476934	0.167170135126082
g10	g17	-0.0900222573476936	0.167170135126081
g56	g24	-0.0900508087426042	0.167034986065914
g24	g56	-0.0900508087426043	0.167034986065913
g24	g20	-0.0902009002400396	0.166325863978824
g20	g24	-0.0902009002400397	0.166325863978824
g52	g40	-0.0902273220662468	0.16620126462656
g40	g52	-0.0902273220662468	0.16620126462656
g44	g5	-0.0902933825076182	0.165890043739366
g5	g44	-0.0902933825076183	0.165890043739366
g50	g48	-0.0903688571656609	0.165535004380707
g48	g50	-0.090368857165661	0.165535004380707
g38	g30	-0.0906103949275292	0.164402607893593
g30	g38	-0.0906103949275293	0.164402607893592
g16	g4	-0.0906524103360994	0.164206221279459
g4	g16	-0.0906524103360994	0.164206221279459
g54	g3	-0.0907820358029655	0.163601438077577
g3	g54	-0.0907820358029656	0.163601438077577
g32	g48	-0.0909666052929227	0.162743187691318
g48	g32	-0.0909666052929227	0.162743187691318
g24	g0	-0.0912175899652267	0.161581525969962
g0	g24	-0.0912175899652267	0.161581525969962
g23	g5	-0.0916089251170549	0.159782691335085
g5	g23	-0.0916089251170549	0.159782691335084
g50	g34	-0.0916558814942644	0.159567863947228
g34	g50	-0.0916558814942645	0.159567863947228
g38	g33	-0.0920607518253929	0.15772456170623
g33	g38	-0.092060751825393	0.15772456170623
g45	g64	-0.092346879314044	0.156431572663986
g64	g45	-0.0923468793140442	0.156431572663985
g45	g42	-0.0930530669942239	0.153274566130355
g42	g45	-0.093053066994224	0.153274566130355
g3	g12	-0.0930864754295428	0.15312641555243
g12	g3	-0.0930864754295429	0.15312641555243
g34	g18	-0.0935452125575664	0.151103064839407
g18	g34	-0.0935452125575664	0.151103064839407
g27	g0	-0.0936558739896048	0.15061801480118
g0	g27	-0.0936558739896049	0.15061801480118
g44	g28	-0.0937325139470756	0.150282779166783
g28	g44	-0.0937325139470757	0.150282779166783
g33	g1	-0.0938269349449873	0.149870543990923
g1	g33	-0.0938269349449873	0.149870543990923
g38	g36	-0.0942555020428874	0.148010218120717
g36	g38	-0.0942555020428875	0.148010218120717
g34	g19	-0.0944193488743184	0.147303641767666
g19	g34	-0.0944193488743184	0.147303641767666
g43	g56	-0.0944813433627554	0.147036964659107
g56	g43	-0.0944813433627556	0.147036964659107
g40	g61	-0.0947233462406559	0.145999468642472
g61	g40	-0.094723346240656	0.145999468642471
g8	g6	-0.0949075668798679	0.145213431251815
g6	g8	-0.094907566879868	0.145213431251814
g20	g26	-0.0953316353602638	0.143416248550773
g26	g20	-0.0953316353602638	0.143416248550772
g44	g11	-0.0953853915904423	0.143189648157021
g11	g44	-0.0953853915904424	0.143189648157021
g16	g59	-0.0954872422543655	0.142761062339356
g59	g16	-0.0954872422543655	0.142761062339355
g34	g24	-0.095647113599316	0.142090300467893
g24	g34	-0.0956471135993161	0.142090300467892
g44	g10	-0.0959191922617739	0.140954290359917
g10	g44	-0.0959191922617739	0.140954290359917
g38	g17	-0.0959885866092483	0.140665661472755
g17	g38	-0.0959885866092483	0.140665661472755
g42	g22	-0.0960443717964628	0.14043396415281
g22	g42	-0.096044371796463	0.140433964152809
g19	g55	-0.0962382606079173	0.13963093738056
g55	g19	-0.0962382606079173	0.139630937380559
g25	g24	-0.0963100844716864	0.139334358379109
g24	g25	-0.0963100844716865	0.139334358379108
g21	g14	-0.0963603535891342	0.139127071216586
g14	g21	-0.0963603535891343	0.139127071216586
g28	g34	-0.0964590598111744	0.138720737838305
g34	g28	-0.0964590598111745	0.138720737838304
g22	g41	-0.0967360956180444	0.137585145760667
g41	g22	-0.0967360956180445	0.137585145760666
g49	g19	-0.0968527668026839	0.137109037843689
g19	g49	-0.096852766802684	0.137109037843689
g0	g30	-0.0975056948226823	0.134467864711235
g30	g0	-0.0975056948226824	0.134467864711235
g2	g43	-0.097513071913116	0.13443824837944
g43	g2	-0.097513071913116	0.13443824837944
g5	g61	-0.0975856019548647	0.134147333440612
g61	g5	-0.0975856019548647	0.134147333440612
g61	g8	-0.0978503324031941	0.13308961446634
g8	g61	-0.0978503324031941	0.133089614466339
g59	g29	-0.0979457305409408	0.132710031580002
g29	g59	-0.0979457305409408	0.132710031580002
g61	g31	-0.0979648398857112	0.132634096991896
g31	g61	-0.0979648398857112	0.132634096991896
g11	g48	-0.0979743571737147	0.132596290725101
g48	g11	-0.0979743571737148	0.132596290725101
g55	g61	-0.0979925370441495	0.132524096453618
g61	g55	-0.0979925370441496	0.132524096453618
g18	g27	-0.0981849356294392	0.131761913234372
g27	g18	-0.0981849356294392	0.131761913234372
g64	g30	-0.0982682442685987	0.131432936777221
g30	g64	-0.0982682442685987	0.131432936777221
g28	g17	-0.0993557969665192	0.127196136509624
g17	g28	-0.0993557969665193	0.127196136509624
g59	g57	-0.0996082244646186	0.126228015400454
g57	g59	-0.0996082244646188	0.126228015400454
g15	g53	-0.0997554961479894	0.125665831973904
g53	g15	-0.0997554961479895	0.125665831973903
g29	g34	-0.100735319330405	0.121974748737248
g34	g29	-0.100735319330405	0.121974748737248
g51	g31	-0.100759316941189	0.121885415619513
g31	g51	-0.100759316941189	0.121885415619513
g62	g63	-0.100930295799645	0.121250402762911
g63	g62	-0.100930295799645	0.121250402762911
g33	g6	-0.101573901802028	0.118883094106737
g6	g33	-0.101573901802028	0.118883094106737
g57	g33	-0.101732507025725	0.118305278344945
g33	g57	-0.101732507025726	0.118305278344945
g34	g1	-0.101857328531225	0.117852081085379
g1	g34	-0.101857328531225	0.117852081085378
g26	g21	-0.10190211756824	0.117689793078431
g21	g26	-0.10190211756824	0.117689793078431
g64	g18	-0.101906156072519	0.117675168583445
g18	g64	-0.101906156072519	0.117675168583445
g47	g39	-0.10197772308669	0.117416240424902
g39	g47	-0.10197772308669	0.117416240424902
g55	g1	-0.102158202266143	0.116765243137255
g1	g55	-0.102158202266143	0.116765243137255
g7	g45	-0.103115326987618	0.11335980813504
g45	g7	-0.103115326987618	0.11335980813504
g9	g64	-0.103228283181765	0.112963094141026
g64	g9	-0.103228283181765	0.112963094141025
g13	g8	-0.103481871650025	0.112076425005086
g8	g13	-0.103481871650025	0.112076425005086
g4	g41	-0.103505325944212	0.111994693654983
g41	g4	-0.103505325944212	0.111994693654982
g32	g11	-0.10369322004631	0.111341622610084
g11	g32	-0.10369322004631	0.111341622610084
g13	g53	-0.104499091065774	0.108574435937836
g53	g13	-0.104499091065774	0.108574435937836
g54	g35	-0.104632827776457	0.108120489111374
g35	g54	-0.104632827776457	0.108120489111373
g52	g0	-0.104803743734439	0.107542517874533
g0	g52	-0.104803743734439	0.107542517874533
g4	g30	-0.104823438983807	0.107476072718498
g30	g4	-0.104823438983807	0.107476072718498
g35	g36	-0.105297420773356	0.105886740332242
g36	g35	-0.105297420773356	0.105886740332241
g50	g17	-0.105404927316735	0.105528844464367
g17	g50	-0.105404927316735	0.105528844464367
g63	g38	-0.10545478308821	0.1053631955313
g38	g63	-0.10545478308821	0.1053631955313
g51	g39	-0.106256877820727	0.102726268030015
g39	g51	-0.106256877820727	0.102726268030015
g31	g15	-0.106305595669784	0.102567801222003
g15	g31	-0.106305595669784	0.102567801222003
g8	g59	-0.106563965372086	0.101730617394722
g59	g8	-0.106563965372086	0.101730617394722
g60	g34	-0.106679690618771	0.101357395139422
g34	g60	-0.106679690618771	0.101357395139422
g59	g61	-0.106710527782083	0.101258126118709
g61	g59	-0.106710527782083	0.101258126118709
g27	g17	-0.107640555157323	0.0983002332946451
g17	g27	-0.107640555157323	0.0983002332946449
g8	g5	-0.108273148946458	0.0963277902144528
g5	g8	-0.108273148946458	0.0963277902144527
g25	g20	-0.108274971781273	0.0963221523771536
g20	g25	-0.108274971781273	0.0963221523771534
g33	g53	-0.108609291215254	0.0952925656973043
g53	g33	-0.108609291215254	0.0952925656973042
g8	g44	-0.108705154760789	0.0949989608410999
g44	g8	-0.108705154760789	0.0949989608410999
g1	g28	-0.108732728605755	0.0949146428786423
g28	g1	-0.108732728605755	0.094914642878642
g4	g10	-0.109000640298809	0.0940984946814092
g10	g4	-0.109000640298809	0.0940984946814092
g45	g35	-0.109476138669331	0.0926637441081751
g35	g45	-0.109476138669331	0.092663744108175
g6	g37	-0.109960329558006	0.0912207525656015
g37	g6	-0.109960329558006	0.0912207525656014
g56	g55	-0.109962469138564	0.0912144162285423
g55	g56	-0.109962469138564	0.0912144162285422
g34	g16	-0.110140610415518	0.0906880854866359
g16	g34	-0.110140610415518	0.0906880854866355
g32	g8	-0.111189799243937	0.0876372491308026
g8	g32	-0.111189799243937	0.0876372491308025
g30	g41	-0.111599806641502	0.0864676149172455
g41	g30	-0.111599806641502	0.0864676149172453
g50	g41	-0.111858742083613	0.0857354218557169
g41	g50	-0.111858742083613	0.0857354218557169
g17	g54	-0.112121004918685	0.084998903211106
g54	g17	-0.112121004918685	0.0849989032111059
g28	g45	-0.112126753770736	0.0849828157048375
g45	g28	-0.112126753770737	0.0849828157048373
g28	g23	-0.112390453119915	0.084247509460677
g23	g28	-0.112390453119915	0.0842475094606768
g42	g4	-0.11429850671677	0.0790782784269502
g4	g42	-0.11429850671677	0.0790782784269499
g7	g2	-0.114690926818622	0.0780476004948944
g2	g7	-0.114690926818622	0.0780476004948942
g64	g19	-0.114953233453037	0.0773647408073986
g19	g64	-0.114953233453037	0.0773647408073984
g10	g28	-0.115014345595093	0.0772063449717254
g28	g10	-0.115014345595093	0.0772063449717251
g8	g57	-0.115039665865485	0.0771407946396296
g57	g8	-0.115039665865485	0.0771407946396295
g19	g56	-0.115475087133278	0.0760205891046475
g56	g19	-0.115475087133278	0.0760205891046473
g14	g2	-0.115920991014961	0.0748871176633538
g2	g14	-0.115920991014962	0.0748871176633532
g49	g4	-0.116078617908978	0.0744897318153255
g4	g49	-0.116078617908978	0.0744897318153254
g8	g37	-0.116147357352441	0.0743169728655185
g37	g8	-0.116147357352441	0.0743169728655183
g9	g5	-0.116231078458822	0.0741070009036995
g5	g9	-0.116231078458822	0.0741070009036995
g57	g24	-0.116455592167164	0.0735462995990344
g24	g57	-0.116455592167164	0.0735462995990343
g29	g13	-0.116634086957252	0.0731029900295664
g13	g29	-0.116634086957252	0.0731029900295662
g63	g32	-0.11668760868128	0.0729704876357323
g32	g63	-0.11668760868128	0.0729704876357323
g31	g20	-0.116810727925336	0.0726664255522285
g20	g31	-0.116810727925336	0.0726664255522285
g27	g21	-0.116893400531442	0.0724628315795603
g21	g27	-0.116893400531443	0.07246283157956
g22	g34	-0.117087285657882	0.0719871795273182
g34	g22	-0.117087285657882	0.071987179527318
g59	g44	-0.117090131385799	0.0719802171629215
g44	g59	-0.117090131385799	0.0719802171629213
g60	g53	-0.117179038201572	0.0717629734160173
g53	g60	-0.117179038201572	0.0717629734160173
g37	g15	-0.119304726364943	0.0667258370064729
g15	g37	-0.119304726364943	0.0667258370064727
g53	g31	-0.119376526192188	0.0665608813998183
g31	g53	-0.119376526192188	0.0665608813998183
g40	g13	-0.119505484671876	0.0662654453676074
g13	g40	-0.119505484671876	0.0662654453676073
g62	g60	-0.119520193913742	0.0662318156950931
g60	g62	-0.119520193913742	0.066231815695093
g24	g13	-0.120299605459495	0.064469735981816
g13	g24	-0.120299605459495	0.0644697359818159
g48	g44	-0.120397266375714	0.0642516817235971
g44	g48	-0.120397266375714	0.0642516817235971
g58	g42	-0.12079637629907	0.0633668406754652
g42	g58	-0.12079637629907	0.0633668406754652
g30	g19	-0.121035831151428	0.062840779619869
g19	g30	-0.121035831151428	0.0628407796198689
g7	g58	-0.121289005840115	0.0622884845831701
g58	g7	-0.121289005840115	0.06228848458317
g19	g47	-0.121718580643754	0.0613605080723496
g47	g19	-0.121718580643754	0.0613605080723494
g7	g40	-0.121736764551386	0.0613214791144249
g40	g7	-0.121736764551386	0.0613214791144248
g33	g40	-0.122304139407869	0.0601139208084329
g40	g33	-0.12230413940787	0.0601139208084327
g20	g48	-0.123092881018346	0.0584678329569853
g48	g20	-0.123092881018347	0.0584678329569853
g39	g22	-0.123158501333631	0.0583325773450567
g22	g39	-0.123158501333631	0.0583325773450567
g36	g6	-0.123462166060989	0.0577100268445276
g6	g36	-0.123462166060989	0.0577100268445275
g26	g48	-0.123567211575821	0.0574959521342035
g48	g26	-0.123567211575821	0.0574959521342032
g24	g59	-0.12498725647309	0.0546658421688339
g59	g24	-0.12498725647309	0.0546658421688338
g45	g20	-0.125286837746651	0.0540837755212051
g20	g45	-0.125286837746651	0.0540837755212051
g52	g14	-0.125749366899558	0.0531952110197972
g14	g52	-0.125749366899558	0.0531952110197967
g62	g52	-0.125810134964546	0.053079375238298
g52	g62	-0.125810134964546	0.0530793752382979
g32	g47	-0.126118370145522	0.0524950390865406
g47	g32	-0.126118370145522	0.0524950390865405
g56	g48	-0.126467882911167	0.0518389260996064
g48	g56	-0.126467882911167	0.0518389260996062
g33	g29	-0.126476838086683	0.051822205229463
g29	g33	-0.126476838086683	0.0518222052294629
g32	g26	-0.126623380487892	0.0515492214649155
g26	g32	-0.126623380487892	0.0515492214649154
g51	g36	-0.126938855116477	0.0509656021188988
g36	g51	-0.126938855116477	0.0509656021188988
g13	g44	-0.12736053914531	0.0501940942566364
g44	g13	-0.12736053914531	0.0501940942566361
g40	g2	-0.127635927908347	0.0496955156186328
g2	g40	-0.127635927908347	0.0496955156186324
g50	g4	-0.129292543943874	0.0467826282153537
g4	g50	-0.129292543943874	0.0467826282153535
g61	g63	-0.129797480640658	0.045923692106368
g63	g61	-0.129797480640658	0.045923692106368
g35	g39	-0.130743693543455	0.0443496392482608
g39	g35	-0.130743693543455	0.0443496392482607
g53	g18	-0.13291918069387	0.0409015555308339
g18	g53	-0.13291918069387	0.0409015555308338
g13	g2	-0.133426646184457	0.0401305442695532
g2	g13	-0.133426646184457	0.040130544269553
g37	g47	-0.134095589693483	0.0391329402934993
g47	g37	-0.134095589693483	0.0391329402934993
g53	g10	-0.134950583470305	0.0378884161787842
g10	g53	-0.134950583470306	0.0378884161787841
g12	g53	-0.135681090195462	0.0368517517885544
g53	g12	-0.135681090195462	0.0368517517885543
g9	g16	-0.136661326802223	0.0354984917436521
g16	g9	-0.136661326802223	0.0354984917436521
g16	g24	-0.137108293888504	0.0348955588059495
g24	g16	-0.137108293888504	0.0348955588059493
g25	g11	-0.137919788249776	0.0338230955442905
g11	g25	-0.137919788249776	0.0338230955442903
g9	g33	-0.138555293967572	0.0330028894368913
g33	g9	-0.138555293967572	0.0330028894368913
g33	g8	-0.139501525307351	0.0318130277751595
g8	g33	-0.139501525307351	0.0318130277751594
g9	g49	-0.139927582981628	0.0312893209625638
g49	g9	-0.139927582981628	0.0312893209625637
g11	g28	-0.141331638430957	0.0296151764877697
g28	g11	-0.141331638430957	0.0296151764877696
g22	g0	-0.141727045325617	0.0291577523859113
g0	g22	-0.141727045325617	0.0291577523859112
g51	g14	-0.142320425211568	0.0284826455174073
g14	g51	-0.142320425211568	0.0284826455174071
g29	g44	-0.142329659960433	0.0284722454811166
g44	g29	-0.142329659960433	0.0284722454811165
g42	g43	-0.143176487504799	0.0275322739684957
g43	g42	-0.143176487504799	0.0275322739684957
g51	g2	-0.143269287880209	0.0274309019244559
g2	g51	-0.143269287880209	0.0274309019244557
g18	g56	-0.143364651244257	0.0273270636412438
g56	g18	-0.143364651244257	0.0273270636412437
g37	g36	-0.14344176103833	0.0272433476990277
g36	g37	-0.14344176103833	0.0272433476990276
g64	g10	-0.14452728575007	0.0260879615854424
g10	g64	-0.14452728575007	0.0260879615854423
g10	g34	-0.145611012049447	0.024976724899372
g34	g10	-0.145611012049447	0.024976724899372
g8	g60	-0.146894074956919	0.0237139591404085
g60	g8	-0.146894074956919	0.0237139591404085
g2	g45	-0.147359602655862	0.0232696017661852
g45	g2	-0.147359602655862	0.0232696017661851
g44	g7	-0.148717015780276	0.0220146897306656
g7	g44	-0.148717015780276	0.0220146897306655
g18	g37	-0.148814182207866	0.0219271476412263
g37	g18	-0.148814182207866	0.0219271476412262
g29	g53	-0.150813553051285	0.0201914616546745
g53	g29	-0.150813553051285	0.0201914616546744
g64	g4	-0.151539847240584	0.0195911302593769
g4	g64	-0.151539847240584	0.0195911302593767
g64	g34	-0.152694850542433	0.0186683396230642
g34	g64	-0.152694850542433	0.0186683396230641
g36	g29	-0.155317327892312	0.0167122555901968
g29	g36	-0.155317327892312	0.0167122555901967
